customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default
1158,119188.60716568722,650.2046050049098,29321.218244806692,36,42,10,0.2542699432624755,0.1738358840691013,0,3,1,51,4,0
1159,20000.0,834.7841801979357,28908.564470181394,36,32,0,0.16680726411574082,0.7115173844262163,0,0,0,0,0,1
1160,32469.47489521291,745.2522064068619,27085.61584837333,36,40,0,0.20023761568984247,0.1755037759662112,0,2,1,59,4,0
1161,39387.887208768894,671.0111192018085,30630.005202455413,60,47,13,0.36833329868684117,0.5405073274076835,0,1,0,0,0,0
1162,64102.18057293583,850.0,1000.0,36,43,13,0.38428784985791486,0.6403461026004272,0,1,0,0,0,0
1163,67361.7549070191,615.9377716738677,36134.68689572274,36,64,20,0.2911483713795399,0.5085248842276928,0,1,1,25,2,1
1164,29780.230566808576,761.5651467452753,23304.049535733746,60,37,12,0.38107334073742744,0.1471583067374107,0,0,0,0,0,0
1165,45445.25903067521,572.712788020702,33346.512716780046,36,50,2,0.15843593954406687,0.7231325723369664,1,0,0,0,0,0
1166,49174.7496442929,662.9254069646437,8253.655230866254,36,28,11,0.3362221080073449,0.4854529437945207,0,0,1,60,1,0
1167,148722.72276227677,585.6547174873608,2461.731554113503,60,68,0,0.2811436356539712,0.9059202179516064,0,1,0,0,0,1
1168,129052.2584324144,698.0093140563613,37863.7768500564,36,28,1,0.02979410556724525,0.19610363217202315,0,0,0,0,0,0
1169,62647.51746946052,683.917917750513,10734.781653804848,36,67,4,0.28209082904324834,0.5743613005758416,0,3,0,0,0,1
1170,64092.50129079603,658.4634640571493,16891.5109536691,36,40,2,0.44205756351812636,0.529689976113852,0,1,1,88,1,0
1171,40523.88008435118,756.4439917588414,25274.54640462489,60,21,20,0.6180402994822959,0.8716208357170709,3,1,1,91,1,0
1172,20000.0,640.3030718898046,27728.86660288516,60,58,13,0.348213089340481,0.40849201836656135,0,1,1,61,4,1
1173,71493.59440774428,702.8796223465126,30784.162948642857,60,43,12,0.11338775379799312,0.6632411971253462,2,0,1,48,2,0
1174,45064.44050267923,737.4388458189937,22233.861673908024,36,37,0,0.14310829377868195,0.44633312211205867,0,2,0,0,0,0
1175,72454.48405013971,576.1745153772672,9456.907769409623,36,50,2,0.2527737270549126,0.7617755169432151,0,2,0,0,0,1
1176,26993.82452869568,627.6109960827931,27066.32632504221,36,50,2,0.27876787600604713,0.47639088438598404,0,0,0,0,0,1
1177,52140.766250692264,683.7702677121084,27225.560564001342,60,47,13,0.15778575378787751,0.3833805551647284,0,0,1,51,3,0
1178,79458.81285908492,724.1107393599823,1849.6510881378053,36,56,16,0.273210610733011,0.35772011851813035,0,0,0,0,0,0
1179,85986.28793351812,779.4866436145073,34186.848416533525,36,45,12,0.35163730439121377,0.20372030354606852,0,0,0,0,0,0
1180,87524.15876226044,664.8884140890456,1000.0,36,50,3,0.3326398144792004,0.7156951334334607,0,2,0,0,0,1
1181,35385.33047528888,657.8470270145081,30344.15636593849,36,36,5,0.19747761684895998,0.1275538077915193,0,1,1,24,2,0
1182,100640.57190406685,618.9182778850435,13658.900319421758,60,51,10,0.12394375341150587,0.4785245675475612,0,0,1,119,3,0
1183,50993.649101944495,703.0988864523923,27055.09481283539,60,36,9,0.21656863343123664,0.7698074101857958,1,2,1,70,3,0
1184,93985.73743821919,659.2017698411336,25101.942052992024,36,29,2,0.23812140838467794,0.33825555924955264,1,0,0,0,0,0
1185,74680.8397014542,660.8177416021997,19628.774510942658,36,40,9,0.0570197536908361,0.4998251166338809,0,1,0,0,0,0
1186,33708.37502766156,673.4278045878044,24510.86639380319,36,39,4,0.2505592129832588,0.8567092252921957,0,0,0,0,0,1
1187,65514.06886256436,718.6139643463238,19135.51344585978,36,53,4,0.26249063711332876,0.7231939580816447,0,3,1,16,3,0
1188,85960.91226191304,640.5388612774517,27139.508265701224,36,25,18,0.07465026700916205,0.2585063771236162,0,0,1,84,3,0
1189,93388.96141423797,625.9489337763766,41852.7176211538,36,55,2,0.6635703355527013,0.26809304990175536,0,0,1,108,3,0
1190,70770.36307666745,710.2206930293872,6587.6100936512485,36,35,15,0.27487534505876027,0.44809286359918615,0,2,0,0,0,0
1191,120953.36671803158,468.1992568682191,1000.0,60,21,1,0.3023747365151239,0.3601987791762646,1,3,1,112,4,1
1192,105225.32312959677,637.742527843682,15843.257330540855,36,28,3,0.7917664883465947,0.4547460628507564,0,3,1,71,2,1
1193,67300.37650800741,599.4083350414845,15159.741000859714,36,38,18,0.502958761418133,0.7420918434447444,0,3,1,53,3,1
1194,97503.65436410834,764.2280756111752,16224.318246020259,36,47,4,0.4765478910273604,0.7826327491299399,2,2,0,0,0,0
1195,133013.80455564562,649.1347066219972,10735.61046072388,36,40,1,0.5060062256250263,0.7301216037382402,0,0,0,0,0,0
1196,133814.5380234908,640.7498719312938,28724.341692015914,36,27,9,0.08524935315888812,0.3496720315290908,1,2,0,0,0,1
1197,38160.00357532508,676.5964260322709,6186.705441183125,36,33,5,0.2550894259025144,0.6038055071499607,0,1,0,0,0,0
1198,47204.00666528548,638.323930007456,24507.75105721659,36,28,13,0.08691713925196243,0.3765612452587962,0,1,1,98,3,0
1199,119547.56360201552,651.8146289292525,26384.656178570433,36,45,11,0.29286692659517144,0.4497026523336025,0,1,0,0,0,1
1200,43251.56847487089,686.7977287296214,23164.65907040612,60,41,12,0.10763168525578586,0.5800596256562683,0,1,1,7,1,1
1201,35323.76600124963,650.4571695845613,24871.432758259238,60,49,0,0.6956008315225195,0.2519455764270767,0,0,1,25,3,0
1202,60414.17607902859,649.9547783409574,29492.672557274636,60,21,5,0.7120092111002003,0.25818514292032535,0,1,0,0,0,0
1203,87606.80128423758,609.2889628402083,20535.652822568984,36,36,0,0.33433752708722114,0.6919144477809573,0,0,0,0,0,0
1204,71928.0988016671,599.2351381635629,16535.033862743472,60,66,19,0.2063859236228722,0.2981912163831866,1,1,0,0,0,0
1205,55483.09138783223,684.2445828313197,24863.704386248643,36,50,1,0.2874394228143439,0.2600939203644534,1,2,1,73,3,1
1206,54773.62614826473,701.4620356850075,26003.66237611991,36,38,17,0.250815484439524,0.3621367988240534,1,1,1,115,3,0
1207,53629.88806761874,580.0290349351235,28896.810212187527,36,30,18,0.28269191188712356,0.3425556413735414,0,1,1,114,1,1
1208,48614.711140231724,733.1958990766593,2876.0724010952144,60,55,13,0.18337550249718584,0.8119120409985369,0,4,1,78,4,0
1209,143448.98631828185,733.4833347877324,18164.684793154425,60,60,16,0.2910195759113835,0.462490409311996,0,2,0,0,0,0
1210,83925.33213556666,748.2282396795036,9346.31712575976,36,28,19,0.15100168109344506,0.48109355129594666,0,3,1,53,1,0
1211,101602.77163214216,700.9922359318418,25609.648266120246,36,29,18,0.3703227962091107,0.31818463272136005,1,2,1,27,3,0
1212,60327.675956432286,724.5957470202297,27267.091713377624,60,45,6,0.27614661069898067,0.7795744325719174,2,0,1,47,2,1
1213,69421.29968441854,832.9518091204825,17255.873188429177,60,46,16,0.22573730123447514,0.32452177047760117,0,2,0,0,0,0
1214,53593.38055888935,658.8934879385895,12707.320180415667,36,48,6,0.24074879088980053,0.4464421899971489,0,0,1,51,1,0
1215,20000.0,606.801594937731,25969.635349260952,36,64,2,0.2514574084566834,0.812897161319127,1,2,0,0,0,0
1216,33659.72169456401,572.6158081744977,18667.57683007041,36,30,6,0.5616817975805414,0.26082171786164654,1,1,1,77,2,1
1217,20681.439600588157,802.8971751162621,34264.66662123303,36,42,19,0.5916007357046346,0.39451627171402925,0,1,1,47,3,0
1218,20000.0,803.815108108906,37729.53054149488,36,51,3,0.268589555982226,0.09715359321739293,1,1,1,18,4,0
1219,39139.230771056915,615.2780180646039,30007.110486348894,36,51,12,0.340278690644815,0.5171815345550228,1,2,1,36,4,0
1220,114748.67038144893,629.0875431125011,22326.574060481034,36,34,2,0.4539205980008536,0.50160793815692,1,1,1,71,2,1
1221,73666.91496886937,657.320627372818,38255.74886182646,36,35,9,0.11892700226595948,0.5879598710007287,1,0,1,70,1,0
1222,113716.91286963521,765.6979810502188,22407.202905798003,60,36,19,0.291354219956989,0.6975002642261408,1,2,0,0,0,0
1223,87329.47730702626,589.8888461063783,15208.061095843943,36,62,19,0.5587203034882081,0.5852735391039201,1,5,0,0,0,1
1224,98476.76477145478,542.3366332577788,13246.595635639294,36,30,18,0.043825687645178094,0.07511581851706112,1,2,0,0,0,0
1225,47973.09014086275,831.7260133593513,12964.984375488824,36,38,17,0.30166254497356404,0.45858214496268174,0,0,1,44,1,1
1226,90718.52862578012,701.8661300844053,19936.30252664941,60,51,11,0.14862192988996853,0.29780128862046223,1,2,1,114,3,0
1227,96861.42702223037,711.8089314142992,24630.868161622686,36,29,0,0.22246625682937982,0.148316657672158,3,0,0,0,0,0
1228,57700.58123298921,665.6425796360005,5848.43060514082,36,45,13,0.33628159257745077,0.01747160064949273,1,0,0,0,0,0
1229,91786.211118485,712.6049446602617,15510.740724323357,36,21,9,0.141025603185896,0.855752185159596,0,2,0,0,0,1
1230,91985.63275724498,574.005588166131,22128.51013947396,36,44,5,0.254196685598858,0.11158923855268925,1,1,0,0,0,0
1231,58513.421366097515,621.135560319784,26436.26269160882,60,43,14,0.13899207670180969,0.7469099580732359,0,0,0,0,0,0
1232,41316.94703187015,687.3610519165824,19740.772479201787,36,44,0,0.19845815823687182,0.7870633686216953,0,1,1,97,2,1
1233,39476.150043051835,521.037637496983,22445.08133828341,36,32,3,0.13746991797654873,0.36501829882372816,1,0,1,110,4,0
1234,77595.16625764385,658.823767033004,7614.775930094538,36,45,9,0.28689067150485825,0.44547525154561934,0,1,0,0,0,1
1235,84810.29606367945,654.5084940765915,10882.132623224747,36,42,3,0.3866863239201519,0.7542131355558017,1,2,0,0,0,0
1236,51224.225086262566,658.8116837634747,19391.381627159266,60,58,14,0.2440189506644782,0.6130771588298678,0,1,1,30,3,0
1237,75797.56023978296,641.4242734525313,25105.511151899947,60,50,16,0.04607347198286488,0.3905902280417892,0,1,1,28,4,1
1238,92116.11108415456,610.2875651887852,22313.032921818605,60,25,14,0.2882922598083402,0.9073225573469136,0,4,0,0,0,0
1239,93545.72143995903,552.4577704810356,11511.756134379488,36,32,2,0.31066684405559347,0.41416432514213425,1,0,1,74,3,1
1240,121556.40360367465,690.1322933017188,17634.380064518056,36,35,12,0.41016474790658775,0.22544043573936853,0,1,1,17,2,0
1241,113309.4249659413,658.9913209242629,35118.38342876808,60,44,19,0.6694246970220585,0.38076534667601175,0,1,1,45,4,0
1242,44961.25701730368,583.7302917401926,25442.582325965617,36,40,19,0.16325164247882448,0.852599581621395,2,0,1,86,3,1
1243,125507.58628614068,684.377338898364,18374.669566435943,60,40,3,0.1035680010054041,0.8451108044979311,0,1,0,0,0,0
1244,59070.70486332856,659.3534863449106,9741.632382803531,36,75,4,0.31287375888791974,0.9010361205487275,0,0,1,91,2,1
1245,106346.18437363283,647.728323383652,12866.288828599227,36,36,3,0.24208031637939773,0.39229379383980717,1,1,1,103,1,0
1246,77039.59878153267,529.0173579234785,20065.90362234073,60,59,5,0.038214642779999176,0.7646577264167198,1,1,1,103,1,0
1247,62635.51864629098,727.7937258615525,22759.470986000066,36,40,19,0.19915954976735262,0.28206477670028,1,1,0,0,0,0
1248,20769.094206752015,593.686427192361,25655.63445101559,36,21,1,0.2233412149789522,0.2780487482031699,1,1,1,14,3,0
1249,69853.06469350956,684.428917838887,23879.855843888145,36,44,11,0.24848716691137987,0.6363740517831927,1,1,0,0,0,0
1250,28218.502940831728,623.4212089597115,16297.63637731315,36,55,19,0.32945686831292065,0.8974894732230445,1,1,1,101,4,1
1251,104018.97707528317,652.7891437716411,14888.951006074196,36,50,17,0.5783780242549834,0.45176769318026944,0,0,1,92,2,0
1252,120503.77971417745,760.6604744224937,40469.888822896675,36,45,9,0.1800952519602701,0.472320294973942,3,1,0,0,0,0
1253,51092.67032109929,717.2132740562362,14435.32678072116,60,42,11,0.4512100193422329,0.538666240734058,1,2,0,0,0,0
1254,84059.12227557813,759.1027962402629,7082.963047021025,36,36,8,0.28043611735876545,0.2895275537329427,2,1,1,111,2,0
1255,53238.25433976074,703.1269846235101,3612.825219475628,36,53,14,0.3495458164113711,0.35587090062395105,0,1,0,0,0,1
1256,56145.45809589631,707.7300509038546,16468.111128702883,36,37,20,0.02791617660007091,0.3500965115954774,0,1,1,81,3,0
1257,98234.84111596114,555.3202699841676,29399.838206668304,60,34,12,0.05992509809984611,0.7166325467487015,1,3,1,103,3,1
1258,73843.85214469762,657.7732504293413,14240.523106588062,36,47,8,0.3464402137539012,0.7833343236576306,0,2,0,0,0,0
1259,127189.44125793035,664.2563747705974,34775.14541943261,36,38,18,0.302359244598398,0.6372383903173977,0,2,1,50,3,0
1260,60533.02563891237,765.6565374246383,19927.184548614434,60,57,7,0.24593303933993926,0.3789154321744669,1,2,0,0,0,0
1261,104980.08997423467,644.5639470465151,31095.580667467424,60,48,1,0.35106976727550215,0.6097753090772214,0,0,0,0,0,1
1262,77922.40238873346,698.5401656339286,12422.788674724354,60,33,4,0.1863283068101183,0.6081287563348154,0,1,1,30,3,0
1263,98873.34029232699,695.8030140159327,12577.832720802086,60,28,13,0.5053266208858367,0.8222231530193511,0,2,0,0,0,1
1264,61585.2702801016,761.0372612196509,20910.45703329973,36,35,9,0.12348273724539319,0.6285016613299887,2,1,1,87,4,1
1265,73513.23487345251,670.6379142385706,24825.546663448964,60,70,18,0.16326889681695114,0.9076833794198221,0,0,0,0,0,0
1266,71535.03362103195,737.9450864085203,18210.427574340465,36,39,14,0.14442939484822526,0.4765647815765454,0,0,1,23,2,1
1267,49918.286554626386,560.6594406103733,22924.65450680785,36,51,12,0.5915710814175302,0.9558147804341596,1,3,0,0,0,1
1268,94862.44603745258,567.0186396939241,25884.859534502324,36,26,19,0.510366709341959,0.26557095157320904,0,1,0,0,0,0
1269,94507.47016735093,520.1658958762831,5794.9432022663295,36,29,15,0.4654773828030836,0.5490473319670218,0,1,0,0,0,1
1270,92806.640847167,735.0189482593333,16590.6255081086,36,40,4,0.4080459924169001,0.5772855268680216,1,2,0,0,0,1
1271,121108.96961752934,727.1566856452115,14813.174709402436,36,62,14,0.21172138680142394,0.8226032453371058,0,1,1,119,4,0
1272,118480.3440370891,742.7779301729497,15298.778423791315,36,27,14,0.2437709371182155,0.8060515221641082,0,1,1,35,1,0
1273,63751.659304525936,632.5846715005665,24068.777285183485,60,34,19,0.0981415337632507,0.7303338277887812,0,1,1,47,4,0
1274,86191.56955302534,640.5516639725734,14952.105644177364,36,53,0,0.06126661257096046,0.5854484108935794,0,1,0,0,0,0
1275,56291.979322253625,671.5266650136382,1000.0,36,61,3,0.2788206130311142,0.49967634743284806,0,3,1,17,4,1
1276,75700.65948343667,781.0589512063359,17634.813481656747,36,47,16,0.33509434281036155,0.23071169932883354,0,2,1,28,2,0
1277,57007.51652643406,798.5679689335436,9355.939687416872,36,50,20,0.5984763367613033,0.20029413973880203,1,0,0,0,0,0
1278,123602.10927408154,735.5665942888954,24963.319811825455,60,31,5,0.05762868122799575,0.44568535417195837,0,3,0,0,0,0
1279,85910.94451028889,703.171380736245,28056.9699185372,36,26,20,0.27130521507607197,0.782462177593865,0,2,0,0,0,0
1280,68459.12615686734,773.4767888390088,1000.0,36,28,0,0.10912994653099582,0.29273874390095467,1,0,1,36,4,0
1281,110808.55715569132,662.0910279995309,12257.67929959677,36,32,14,0.19378522936841838,0.8694438644918556,0,0,1,8,1,1
1282,20000.0,652.6340928662394,23533.730234192073,36,45,8,0.27634576439374636,0.2811415816919547,1,0,0,0,0,1
1283,20000.0,670.9684515570332,5911.248647984365,36,27,13,0.3259160413012869,0.6396478349041524,0,1,1,89,3,0
1284,98875.15965659323,611.4899941406295,27826.608771802104,60,45,18,0.13480674008263666,0.4186451989433852,1,1,0,0,0,0
1285,76814.05344352104,667.7493444939871,30493.16534862222,60,38,11,0.3470109335960159,0.7151839705686989,1,1,0,0,0,0
1286,82513.38900782281,601.7814369351242,18379.84366106764,36,35,4,0.298503203757911,0.4034532383047185,0,1,1,119,1,0
1287,35208.116900443536,751.7505473229705,12260.88400481575,60,53,20,0.2550278069738632,0.40607251851674486,2,1,1,74,1,0
1288,74302.98867448901,718.0581173723112,1000.0,60,30,6,0.14250557215394552,0.1046859199853346,1,2,1,48,3,0
1289,135105.28231204028,780.0693678283478,28140.252947611007,36,59,10,0.15827574813315604,0.3374437242313575,1,0,0,0,0,0
1290,99725.98859387588,565.9502037960067,40025.36978676355,60,52,3,0.24755254669530666,0.9005771236594895,1,0,0,0,0,1
1291,80091.19635428436,813.1187862845451,37956.511983351535,36,30,18,0.22065787554738947,0.21806305138858287,1,0,0,0,0,0
1292,61828.38269685187,569.9267210344592,18050.26482509495,60,56,20,0.23755717497401843,0.8081049867449142,1,1,1,34,4,0
1293,63162.814443918185,596.1184347441756,9073.24182282102,36,29,8,0.26268061129182324,0.7314149102590586,1,1,1,41,1,0
1294,20000.0,636.5424917195837,28376.242263281325,60,58,9,0.16636177201967525,0.20788828923449096,1,0,1,64,2,0
1295,82729.21262763481,771.5404484378905,18731.31223847974,60,46,9,0.31188157222149404,0.04216875223229091,3,2,0,0,0,0
1296,100364.49325445562,695.7901448060002,24781.317236434184,60,23,19,0.24152591963629472,0.8571989948996989,1,1,1,77,3,0
1297,27731.420184881543,662.93195246349,23027.517032969452,36,26,12,0.25814901634121035,0.6111943405215264,0,1,0,0,0,0
1298,55157.49323079552,624.5160795748387,20930.03464179807,36,37,1,0.16538265581449543,0.8241252209660181,0,3,1,62,2,1
1299,40276.061032997335,583.684539453751,30285.138034825315,60,52,15,0.15383049555731587,0.3484008826483359,0,2,0,0,0,1
1300,46039.46415573709,759.2839126585108,30656.68069030618,36,40,9,0.4445686391453066,0.2065826802307272,0,4,1,82,3,0
1301,76604.448804657,735.9047482734047,14773.123152884375,60,40,1,0.5171828750837216,0.4179370821965307,0,4,0,0,0,0
1302,20000.0,774.6715263964645,10768.875286135742,36,42,9,0.12781227671705284,0.2384738080881263,0,2,1,83,2,0
1303,93428.11315071191,707.7772688886787,1000.0,36,21,1,0.1566112295032093,0.3747138564679164,0,1,0,0,0,0
1304,97615.65209801047,495.05282790111255,16538.386399002058,60,52,5,0.5387501536155307,0.0874028609146539,0,3,1,114,4,0
1305,67466.92235889263,592.8791947122984,9066.748414886662,60,58,15,0.23416816666827603,0.3134168528867556,0,0,1,96,4,1
1306,20000.0,712.5409914092696,24191.969189970892,36,51,10,0.4263182149166516,0.6925535940143193,0,2,1,43,4,0
1307,45107.44121992831,654.1198082334786,16641.3306515457,60,37,9,0.21033755660236897,0.2943812372279132,0,2,0,0,0,0
1308,111987.0580230809,640.8810623150312,17725.71349702705,36,31,7,0.4353537641761037,0.4929260585324751,0,0,1,11,4,0
1309,20000.0,602.774126457733,28119.660957518812,36,29,18,0.20946708832746383,0.4133911653590781,0,2,1,32,4,0
1310,64574.29763419442,746.3312697190178,23972.546800337444,36,28,5,0.308375490366842,0.6964739906584704,0,1,0,0,0,0
1311,39599.97664598223,711.9334846190015,18833.09940063343,36,69,19,0.2852129448015968,0.7659714544792864,0,1,1,13,4,1
1312,99137.10904754509,715.0833856035686,36864.25675935259,60,41,7,0.5723918432909161,0.47279728033805074,1,2,0,0,0,0
1313,54746.581435696164,635.647842585046,27381.48916333034,36,53,8,0.5276082649728497,0.16843835580593944,1,1,1,17,4,1
1314,87118.62062206835,692.3401431229867,15841.39146255858,60,52,13,0.25301436359851026,0.42888418340959134,0,0,1,11,1,0
1315,91963.81257507279,586.3564551662463,16287.4673404787,36,44,16,0.1143750645538572,0.7251103608825537,0,1,0,0,0,0
