customer_id,annual_income,credit_score,loan_amount,loan_term,debt_to_income,employment_years,num_delinquencies,credit_utilization,num_accounts,home_ownership,loan_purpose,default,loan_to_income,credit_score_bucket,high_utilization_flag,has_delinquency,low_employment_years,dti_util_interaction,loan_income_ratio,risky_profile_flag,existing_customer,relationship_tenure_months,num_existing_products,offered_interest_rate,estimated_monthly_payment,payment_to_income_ratio,review_flag,response_probability,accepted_offer
2263,112073.46575466462,757.8432789472245,7996.795478026832,60,0.2239737288588867,18,0,0.7542982791348797,3,RENT,home_improvement,0,0.0713531559330995,high,1,0,0,0.1689429982496803,0.0713531559330995,0,1,22,2,0.2016,212.59,0.0228,1,0.6894,1
2264,42868.38961052854,641.3938988927914,21233.54792207164,60,0.229325213968854,7,0,0.4261831408724357,13,RENT,credit_card,0,0.4953194676657816,medium,0,0,0,0.0977345399704895,0.4953194676657816,0,1,42,4,0.1957,557.46,0.156,0,0.3765,1
2265,95406.48316351348,574.5154390603391,9464.773796839683,60,0.3661856329071347,16,0,0.6837687443231203,9,RENT,credit_card,1,0.0992047236508987,low,0,0,0,0.2503862904020785,0.0992047236508987,0,1,4,2,0.1784,239.53,0.0301,1,0.3635,0
2266,110775.22537433924,690.2350357464292,18669.15572079313,36,0.2407643186198668,8,0,0.355363512784353,13,MORTGAGE,credit_card,0,0.1685318685431377,high,0,0,0,0.085558854017887,0.1685318685431377,0,1,35,4,0.1978,691.69,0.0749,0,0.1027,0
2267,21642.372479804493,637.6696793355165,13001.434403422434,36,0.3844234212708207,17,1,0.6850142760291605,12,OWN,home_improvement,1,0.6007397948147293,medium,0,1,0,0.2633355316104842,0.6007397948147293,0,1,36,1,0.2044,486.07,0.2695,1,0.2574,0
2268,84589.55477756931,724.0690856246085,11383.362966272603,36,0.2247713744258883,8,0,0.4813071988001598,7,MORTGAGE,home_improvement,0,0.1345717328347562,high,0,0,0,0.1081840805953861,0.1345717328347562,0,1,15,2,0.1609,400.73,0.0568,0,0.346,1
2269,59874.60506976985,618.0271497447358,1000.0,36,0.3437474904187651,2,1,0.5097988463577858,7,MORTGAGE,other,1,0.0167015715396875,medium,0,1,0,0.1752420740538705,0.0167015715396875,0,0,0,0,0.2381,39.13,0.0078,1,0.2354,0
2270,72554.31980695062,625.915417724283,21395.631528213373,36,0.2525476821661314,15,0,0.3351518204337589,13,MORTGAGE,home_improvement,0,0.294891215090253,medium,0,0,0,0.0846418154243052,0.294891215090253,0,0,0,0,0.2121,808.39,0.1337,1,0.0629,0
2271,85430.2945061501,538.529837538663,7528.100078870711,60,0.612879957101534,6,2,0.7975405242569518,5,MORTGAGE,credit_card,1,0.0881197954695175,low,1,1,0,0.4887966022933355,0.0881197954695175,1,1,7,2,0.2563,223.76,0.0314,1,0.4986,1
2272,60383.14307659344,691.8961297736038,18317.577964694803,60,0.4697004719045141,16,1,0.6284543298158082,9,RENT,home_improvement,1,0.3033558213615409,high,0,1,0,0.2951852952849202,0.3033558213615409,0,0,0,0,0.2578,546.0,0.1085,1,0.018,0
2273,54728.75762515165,668.7366543206381,14878.951016514353,36,0.1038791854699086,13,2,0.5016810285090665,13,MORTGAGE,other,1,0.2718671437446367,medium,0,1,0,0.0521142166072278,0.2718671437446367,0,1,6,3,0.1528,517.8,0.1135,1,0.5972,1
2274,76024.57252464074,596.8130730481951,17934.919413001167,60,0.357039461567848,10,1,0.93748045489253,9,RENT,other,0,0.2359095068499369,medium,1,1,0,0.3347175168452101,0.2359095068499369,0,1,20,3,0.2741,552.09,0.0871,1,0.191,0
2275,42382.621834115926,693.5659099636964,18503.246259867392,60,0.0197941188857077,13,0,0.2268700597266789,5,RENT,home_improvement,0,0.4365762536317801,high,0,0,0,0.0044906929338374,0.4365762536317801,0,0,0,0,0.1692,459.09,0.13,0,0.067,0
2276,42425.24613344444,751.8949210450897,21936.282509182634,60,0.2964934546677127,6,1,0.8953275098390616,2,OWN,other,0,0.5170572832899345,high,1,1,0,0.2654587464512239,0.5170572832899345,0,0,0,0,0.2445,636.81,0.1801,1,0.6141,1
2277,95381.1984886951,664.9102439606735,12722.406985085572,36,0.311103352629785,15,0,0.7578512302503067,3,RENT,home_improvement,1,0.1333848513809573,medium,1,0,0,0.2357700585254775,0.1333848513809573,0,0,0,0,0.2114,480.25,0.0604,1,0.3729,0
2278,40536.17894524032,698.7716864875382,32426.964792733685,36,0.1071331872218064,0,1,0.5846981951679486,14,OWN,debt_consolidation,1,0.7999511950975647,high,0,1,1,0.0626405812111801,0.7999511950975647,0,1,1,3,0.1817,1175.13,0.3479,0,0.0278,0
2279,94989.37502727636,699.1317874709615,1525.9993914442312,36,0.4360283878085761,19,1,0.8927609757578565,5,MORTGAGE,home_improvement,0,0.016064948221735,high,1,1,0,0.3892691289581095,0.016064948221735,0,0,0,0,0.2666,62.02,0.0078,1,0.1759,0
2280,88877.73878561854,595.6969120974728,17734.088814727707,60,0.4137193958556924,9,0,0.1511378197678997,8,MORTGAGE,home_improvement,0,0.1995335283822247,medium,0,0,0,0.0625286474853219,0.1995335283822247,1,1,1,3,0.2725,544.18,0.0735,1,0.3283,0
2281,23225.7981362821,823.9610074495317,28362.30976410867,36,0.3927705980816362,10,0,0.435991465434528,11,RENT,other,1,1.2211554408794,high,0,0,0,0.1712446286372085,1.2211554408794,0,1,43,1,0.1825,1028.97,0.5316,0,0.3565,0
2282,54673.06042993035,647.0405118914401,24767.72553002604,60,0.3969042089955384,14,0,0.2301945652766519,9,MORTGAGE,credit_card,0,0.4530151656923548,medium,0,0,0,0.0913651918462013,0.4530151656923548,0,0,0,0,0.2244,690.23,0.1515,0,0.1058,0
2283,110823.28209142118,725.928134130219,10251.644234714033,60,0.3476393177383634,17,0,0.572216214462066,13,MORTGAGE,credit_card,0,0.0925044272390765,high,0,0,0,0.1989248543944216,0.0925044272390765,0,1,4,4,0.1835,262.29,0.0284,0,0.0616,0
2284,45565.03406580955,733.8450694060334,11917.545070119762,60,0.3738504135619903,15,1,0.2480575109758799,6,RENT,home_improvement,0,0.2615502284634685,high,0,1,0,0.0927364030654906,0.2615502284634685,0,1,10,2,0.2453,346.49,0.0913,0,0.5195,1
2285,61067.87213071837,670.2283411018974,9932.074406733962,60,0.0613022835404329,13,3,0.4383385721551018,12,RENT,home_improvement,0,0.1626399293119513,high,0,1,0,0.0268711554369605,0.1626399293119513,0,1,25,3,0.1407,231.47,0.0455,1,0.4079,0
2286,88861.82679755689,722.4756517541745,25992.276306643893,60,0.4912475858665688,4,0,0.649934037188899,8,MORTGAGE,home_improvement,0,0.2925021602984422,high,0,0,0,0.3192785267415594,0.2925021602984422,0,1,46,2,0.2132,707.82,0.0956,1,0.042,0
2287,98501.71527847786,697.2073455271473,12600.762714844916,36,0.336204549221138,14,0,0.7225376183800634,4,RENT,credit_card,0,0.1279242973494716,high,1,0,0,0.2429204342827838,0.1279242973494716,0,1,8,1,0.1948,464.98,0.0566,1,0.3752,0
2288,67453.83341866513,580.7652169940816,22551.2308812345,36,0.0881390001145161,11,2,0.8791479657816624,4,RENT,other,0,0.3343209679564339,medium,1,1,0,0.0774872226567065,0.3343209679564339,0,1,1,2,0.1725,806.8,0.1435,1,0.2475,0
2289,57074.69415925075,656.7409109124939,22643.01414075955,36,0.2997315279939608,15,1,0.8178419798457317,14,OWN,credit_card,0,0.3967259829230782,medium,1,1,0,0.2451330262767672,0.3967259829230782,0,0,0,0,0.2404,888.85,0.1869,1,0.0841,0
2290,117671.09585095524,637.1214368352157,43683.93468235372,60,0.2182070088712344,19,1,0.2901066320569314,3,MORTGAGE,other,0,0.3712375954866053,medium,0,1,0,0.0633033004348507,0.3712375954866053,0,0,0,0,0.2862,1376.43,0.1404,1,0.0742,0
2291,127166.98991392736,647.6778471057711,23132.51259801704,36,0.1548879505423884,10,2,0.7540335116334179,10,RENT,home_improvement,0,0.1819065829386408,medium,1,1,0,0.1167907052571802,0.1819065829386408,0,0,0,0,0.2285,893.68,0.0843,1,0.1293,0
2292,104365.74152345386,588.7197775514353,11888.559852495364,36,0.7103159760429829,19,0,0.6915052783027065,6,MORTGAGE,debt_consolidation,1,0.1139124743315292,medium,0,0,0,0.4911872466964614,0.1139124743315292,1,1,2,2,0.2413,467.21,0.0537,1,0.1316,0
2293,77559.54427695072,758.850360172222,5398.4973793360095,60,0.3237384669020766,15,0,0.5047320149909517,2,MORTGAGE,other,0,0.0696045526001206,high,0,0,0,0.1634011687295666,0.0696045526001206,0,1,33,3,0.2035,144.09,0.0223,0,0.4587,1
2294,50752.028350772205,792.1394858229389,17241.472853622545,36,0.1980323809799418,7,0,0.5235819325497421,7,MORTGAGE,credit_card,0,0.3397198774819113,high,0,0,0,0.1036861767409047,0.3397198774819113,0,1,62,3,0.1809,624.09,0.1476,0,0.5237,1
2295,50086.66780330305,748.4602083198886,18809.14157572681,60,0.0945740126575875,7,0,0.5783035278532269,13,RENT,home_improvement,0,0.3755319010084132,high,0,0,0,0.0546924851631185,0.3755319010084132,0,1,32,1,0.1793,476.95,0.1143,0,0.0651,0
2296,90675.42315797272,768.9370456903,1000.0,60,0.2866006645642979,1,1,0.5237229091207575,7,MORTGAGE,credit_card,0,0.0110283466584632,high,0,1,1,0.1500993338015565,0.0110283466584632,0,1,41,1,0.1408,23.31,0.0031,0,0.4766,1
2297,87551.94662666052,655.8755614094291,12861.458397069866,60,0.2029810081635832,3,0,0.5397377390672675,2,RENT,other,0,0.1469008844745264,medium,0,0,0,0.1095565104198069,0.1469008844745264,0,1,21,3,0.1616,313.88,0.043,0,0.4408,1
2298,117047.95778839289,635.4620215509774,22973.52542827553,60,0.2397835494841992,2,0,0.3264553776296111,14,RENT,other,0,0.1962744661432908,medium,0,0,0,0.0782786291962327,0.1962744661432908,0,1,1,2,0.2271,643.81,0.066,1,0.3307,0
2299,94513.50277608418,625.4989067231802,14676.443297338252,36,0.2493298633420285,8,0,0.5487084760033392,5,MORTGAGE,home_improvement,0,0.1552840902738896,medium,0,0,0,0.1368094093365252,0.1552840902738896,0,1,6,1,0.1997,545.21,0.0692,1,0.2197,0
2300,29907.590947205463,725.0845446070056,29686.23785705837,36,0.1725627930495551,15,0,0.3394034139892624,5,MORTGAGE,credit_card,0,0.9925987655933092,high,0,0,0,0.0585684010885415,0.9925987655933092,0,1,6,1,0.2056,1111.66,0.446,0,0.2911,0
2301,106558.42853168756,695.8944137200905,4416.435552794799,60,0.29200746715787,12,0,0.2171549446624057,6,RENT,other,1,0.0414461400530135,high,0,0,0,0.0634108653716765,0.0414461400530135,0,1,28,3,0.1879,114.06,0.0128,0,0.7291,1
2302,45058.18118056761,674.5944801881102,26768.828201532167,36,0.0390311517290635,12,1,0.4926904169264509,1,RENT,credit_card,0,0.5940947348421324,high,0,1,0,0.0192302744185118,0.5940947348421324,0,0,0,0,0.2703,1093.3,0.2912,0,0.0517,0
2303,63480.861841429454,770.660398093674,29138.89741525953,36,0.16931909598219,5,1,0.4198807686446776,6,MORTGAGE,credit_card,0,0.4590186171004947,high,0,1,0,0.0710938321672238,0.4590186171004947,0,0,0,0,0.2023,1086.26,0.2053,0,0.2683,0
2304,82506.00618755084,708.345894767074,29564.964758415364,60,0.1548870655483585,19,0,0.6858093726621636,3,MORTGAGE,home_improvement,0,0.3583371214315065,high,0,0,0,0.1062230012572031,0.3583371214315065,0,1,19,2,0.2379,846.9,0.1232,0,0.4312,1
2305,134870.02469351894,621.2939653735591,4341.436153456212,60,0.1205087456783922,3,1,0.4831895857473859,13,RENT,home_improvement,1,0.0321897779976653,medium,0,1,0,0.0582285709032794,0.0321897779976653,0,0,0,0,0.2095,117.33,0.0104,1,0.547,0
2306,168297.5566801608,632.3363819605014,23145.527958573843,60,0.2696682161131747,18,2,0.487210743308122,4,OWN,credit_card,1,0.1375274152222124,medium,0,1,0,0.1313852520190751,0.1375274152222124,0,0,0,0,0.2684,704.58,0.0502,1,0.1083,0
2307,93201.69177408548,727.7395309477902,13312.458814784852,36,0.4389947136947283,11,0,0.4663753043611694,1,OWN,debt_consolidation,0,0.1428349481778775,high,0,0,0,0.2047362932123233,0.1428349481778775,0,1,4,2,0.1541,464.14,0.0598,1,0.1603,1
2308,69504.10143838836,752.9212996858219,5938.575580170987,36,0.3118049745207389,2,1,0.7092674926700088,9,MORTGAGE,home_improvement,0,0.0854420884118583,high,1,1,0,0.2211531324803604,0.0854420884118583,0,1,1,2,0.2235,227.87,0.0393,1,0.3881,1
2309,91035.16945441652,718.6176162579179,15861.322750262916,60,0.2050873390344664,4,0,0.4772553795213448,1,RENT,home_improvement,0,0.174232912896711,high,0,0,0,0.0978790358259169,0.174232912896711,0,1,42,2,0.171,395.07,0.0521,0,0.187,0
2310,101629.66277621507,812.7822123510457,10950.220080991909,60,0.1736750206143508,4,0,0.7998025140687245,10,RENT,other,0,0.1077462994735716,high,1,0,0,0.1389057181182953,0.1077462994735716,0,1,28,2,0.1989,289.43,0.0342,1,0.1153,0
2311,65379.97123328425,794.4505016011993,29207.504681638697,60,0.5587129773586738,10,0,0.3802801226319557,10,MORTGAGE,other,1,0.4467347435344653,high,0,0,0,0.2124674395460215,0.4467347435344653,0,1,26,3,0.2305,824.25,0.1513,1,0.0916,0
2312,128856.34067736966,710.8725084395534,25130.63343013569,36,0.1542315275421499,13,1,0.4166926984970281,13,RENT,other,0,0.1950283028202912,high,0,1,0,0.0642671514048571,0.1950283028202912,0,0,0,0,0.2247,965.82,0.0899,0,0.3452,0
2313,81902.12277574206,621.2993538362948,8475.555318911323,60,0.1113872877801124,16,1,0.1396100581726423,11,RENT,home_improvement,0,0.1034839517165499,medium,0,1,0,0.0155507857266743,0.1034839517165499,0,1,23,1,0.2261,237.05,0.0347,1,0.5296,0
2314,89932.29267274182,588.3008741787762,12757.78686169071,36,0.5539401806896643,6,0,0.3882819404971244,6,OWN,home_improvement,1,0.1418599090759719,medium,0,0,0,0.2150849682775105,0.1418599090759719,1,1,18,2,0.2036,476.44,0.0636,1,0.1338,0
2315,94977.72756163384,652.88327784897,16193.025743833765,60,0.3984860283150024,6,0,0.0465057440714528,11,RENT,debt_consolidation,0,0.1704928740599225,medium,0,0,0,0.0185318892488671,0.1704928740599225,0,1,7,2,0.1781,409.48,0.0517,0,0.2976,0
2316,87647.59831843367,732.724941249131,19275.948526821023,36,0.532594929249909,2,0,0.3689092984038647,13,RENT,credit_card,0,0.2199255757878201,high,0,0,0,0.1964792216830399,0.2199255757878201,0,1,14,2,0.1994,715.76,0.098,1,0.2628,0
2317,100168.21501408838,807.8652955518356,30063.782748037804,36,0.260838314420007,5,0,0.8063452107372336,13,RENT,credit_card,1,0.3001329587784836,high,1,0,0,0.2103257256093453,0.3001329587784836,0,1,29,4,0.2159,1141.76,0.1368,1,0.2348,0
2318,56482.4044035923,709.221292408756,26907.82326480633,60,0.1261466767257025,13,0,0.4589256955751683,5,OWN,credit_card,1,0.4763930209496994,high,0,0,0,0.0578919513608389,0.4763930209496994,0,1,30,3,0.1864,692.66,0.1472,0,0.1836,0
2319,58250.94738161909,761.8105955961865,20513.9196897484,36,0.2738449253180903,16,1,0.4370919062357005,8,MORTGAGE,credit_card,0,0.3521645674705256,high,0,1,0,0.1196954004202571,0.3521645674705256,0,1,20,4,0.1703,731.66,0.1507,0,0.3678,1
2320,41995.37301084915,662.8284759668538,17393.51150105078,36,0.1182379545529086,6,0,0.7246836353555338,3,MORTGAGE,home_improvement,1,0.4141768545821259,medium,1,0,0,0.0856851107424041,0.4141768545821259,0,1,19,2,0.2454,687.35,0.1964,1,0.0619,0
2321,88185.03691860678,723.5938387659285,2266.459653925278,36,0.0189863816786098,19,0,0.4085352297486451,2,RENT,home_improvement,0,0.0257011816640897,high,0,0,0,0.0077566058011663,0.0257011816640897,0,0,0,0,0.1661,80.37,0.0109,0,0.2575,1
2322,98368.09510536342,737.6349780634021,32919.97626126056,60,0.2742249356931289,1,2,0.4259675231716217,12,RENT,debt_consolidation,0,0.3346611137042439,high,0,1,1,0.1168109166490993,0.3346611137042439,0,1,18,2,0.2462,958.85,0.117,1,0.1648,0
2323,88733.18598455658,541.4284006903231,15529.034021343428,36,0.2132437025919356,17,0,0.5542081710928645,1,RENT,home_improvement,1,0.1750081871721719,low,0,0,0,0.1181814024105473,0.1750081871721719,0,1,1,2,0.1996,576.77,0.078,1,0.2671,0
2324,125234.77300042612,651.0592838336443,35548.40240426257,36,0.0617361262569678,7,1,0.2136918204874362,4,OWN,credit_card,1,0.2838540890225254,medium,0,1,0,0.0131925052096936,0.2838540890225254,0,1,32,3,0.234,1383.43,0.1326,0,0.0859,0
2325,74832.11943512861,746.4790268994509,21961.092921318355,36,0.0593905089296511,12,0,0.3042811578009496,4,RENT,home_improvement,1,0.2934714810538379,high,0,0,0,0.0180714128195018,0.2934714810538379,0,0,0,0,0.2042,820.9,0.1316,0,0.3158,0
2326,95062.24966777538,699.2127834945595,40252.84208621444,60,0.5731473509295725,18,1,0.4640334581014794,13,OWN,credit_card,1,0.4234366662525565,high,0,1,0,0.2659595472535517,0.4234366662525565,0,1,18,2,0.2145,1099.26,0.1388,1,0.066,0
2327,42248.97371582057,596.2439466294347,26063.21533366316,60,0.102488429303353,5,0,0.8086296367611313,11,RENT,debt_consolidation,0,0.6168958211471685,medium,1,0,0,0.0828751813597892,0.6168958211471685,0,0,0,0,0.2445,756.62,0.2149,1,0.089,0
2328,63387.00892576797,509.891433699085,5679.803687791211,60,0.385428603117449,18,0,0.3966235920232558,4,MORTGAGE,other,1,0.0896051696389899,low,0,0,0,0.1528700770369484,0.0896051696389899,0,1,5,3,0.2483,166.14,0.0315,1,0.2797,0
2329,95866.13272697332,654.3953478288596,13855.845197387878,36,0.380294971682361,17,1,0.2596872734247292,11,OWN,home_improvement,0,0.1445332653263982,medium,0,1,0,0.0987577642933269,0.1445332653263982,0,0,0,0,0.2271,534.3,0.0669,0,0.1996,1
2330,100473.06332229431,674.9890014974285,18308.65039328035,60,0.3800065792205744,6,0,0.042735652779435,13,RENT,credit_card,0,0.1822244668142367,high,0,0,0,0.0162398292234713,0.1822244668142367,0,0,0,0,0.2299,516.0,0.0616,0,0.54,0
2331,66180.99157007453,618.1253935120158,11262.17112891676,60,0.4424835782861538,1,1,0.8396268138632198,12,MORTGAGE,debt_consolidation,1,0.170172293608231,medium,1,1,1,0.3715210770231999,0.170172293608231,1,0,0,0,0.2772,348.78,0.0632,1,0.1509,0
2332,72852.022444258,690.0159455919596,16229.391828179558,60,0.0635055656120305,4,0,0.2639879733220121,12,MORTGAGE,home_improvement,0,0.2227720148795395,high,0,0,0,0.0167647055605879,0.2227720148795395,0,0,0,0,0.1992,429.26,0.0707,0,0.5535,1
2333,29463.78759957572,715.4470723063026,6330.608414178907,60,0.1016286285818822,9,0,0.3259923928694619,14,RENT,debt_consolidation,0,0.2148606452096202,high,0,0,0,0.0331301598154495,0.2148606452096202,0,1,47,2,0.1782,160.14,0.0652,0,0.5434,1
2334,64289.12397580172,726.9481019508363,20057.212810991223,36,0.2411977964053278,17,2,0.807202566693117,1,MORTGAGE,credit_card,1,0.3119845406235233,high,1,1,0,0.1946954803391044,0.3119845406235233,0,1,34,1,0.2438,790.93,0.1476,1,0.173,0
2335,101711.4949055936,515.0856752547375,22374.1194901094,60,0.4806746665094075,7,0,0.6789885469085027,5,MORTGAGE,debt_consolidation,1,0.2199763115334859,low,0,0,0,0.3263725933489517,0.2199763115334859,1,0,0,0,0.2597,669.49,0.079,1,0.0452,0
2336,92256.15048319698,588.0000431534315,9958.905927938811,60,0.1207864983994728,10,0,0.904507003544228,3,RENT,other,1,0.1079484226869483,medium,1,0,0,0.1092522337359068,0.1079484226869483,0,1,11,1,0.1819,253.9,0.033,1,0.2692,0
2337,90019.97164143629,658.6764146151685,39402.54293481912,60,0.1844963855988465,15,0,0.6394641868117525,13,OWN,home_improvement,0,0.4377089018793289,medium,0,0,0,0.1179788311866739,0.4377089018793289,0,1,50,3,0.2051,1055.24,0.1407,0,0.1588,0
2338,76493.2106154288,720.0521191726225,20635.132612804588,60,0.1542375093509025,1,0,0.5129436637790028,8,RENT,home_improvement,0,0.2697642371984931,high,0,0,1,0.0791151531386001,0.2697642371984931,0,0,0,0,0.1911,536.5,0.0842,0,0.1905,0
2339,75211.89475884529,714.2463809485025,11832.59133877088,36,0.1384987685537714,8,1,0.721222863445541,5,RENT,other,0,0.1573234044502247,high,1,1,0,0.0998884784400322,0.1573234044502247,0,1,18,3,0.2066,443.73,0.0708,1,0.3181,1
2340,55190.36581579658,713.0308963513673,3704.607000347829,36,0.3753648650008349,13,0,0.1730123461798691,4,MORTGAGE,credit_card,1,0.0671241609929748,high,0,0,0,0.0649427559672842,0.0671241609929748,0,1,30,1,0.2127,140.09,0.0305,0,0.0929,0
2341,95964.85260607603,653.1607440621748,20599.428893971683,60,0.4067881911362643,19,0,0.5926788855156296,2,OWN,credit_card,0,0.2146559738732175,medium,0,0,0,0.24109477176356,0.2146559738732175,0,1,18,2,0.1802,523.3,0.0654,0,0.1449,0
2342,87629.1883316817,657.0656593883027,17395.11467186647,36,0.4571739390435635,19,0,0.7478705045961406,5,MORTGAGE,credit_card,0,0.1985082254308509,medium,1,0,0,0.341906904480715,0.1985082254308509,0,1,22,3,0.1944,641.5,0.0878,1,0.1441,1
2343,89760.56543978398,629.0169512104782,27830.40907286443,36,0.1096916653876965,8,0,0.1526259339250483,6,MORTGAGE,other,0,0.3100516238528427,medium,0,0,0,0.016741792873591,0.3100516238528427,0,0,0,0,0.2286,1075.34,0.1438,1,0.1689,0
2344,59218.95471997259,733.7735889674093,18566.29735028032,60,0.2206811854664701,6,1,0.791932920701322,1,MORTGAGE,other,0,0.3135195046545629,high,1,1,0,0.1747646957502918,0.3135195046545629,0,0,0,0,0.1998,491.68,0.0996,1,0.1347,1
2345,20000.0,615.5657848582296,8062.81217731273,36,0.3950650959703054,8,0,0.1681462830237873,12,RENT,other,0,0.4031406088454794,medium,0,0,0,0.0664287274398426,0.4031406088454794,0,1,49,4,0.1463,278.02,0.1668,1,0.129,1
2346,107914.58135261088,739.5025476632699,36707.18296177581,60,0.3087067190409541,10,1,0.6850459863821069,3,MORTGAGE,credit_card,0,0.3401503531899452,high,0,1,0,0.2114782988481943,0.3401503531899452,0,0,0,0,0.2505,1078.42,0.1199,0,0.2474,0
2347,60634.87631974788,694.5497266696352,24356.248795071857,36,0.1273431814307882,6,1,0.2864075563082394,8,RENT,home_improvement,1,0.4016871192452272,high,0,1,0,0.0364720494061088,0.4016871192452272,0,1,36,3,0.2118,919.87,0.182,0,0.1921,0
2348,49116.72707870638,676.8468865081393,17458.912884016412,60,0.7350960049831421,4,0,0.4222340637435609,4,OWN,other,0,0.3554575787528386,high,0,0,0,0.310382573425689,0.3554575787528386,0,1,16,2,0.2273,489.44,0.1196,1,0.1682,0
