customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag
2911,60450.30827214828,607.7411500742321,16869.941871436084,36,67,20,0.1100073554805963,0.2539515966444479,1,2,0,0,0,1,5037.52568934569,0.27907122979767546,584.8010398354203,0.11608894441097917,fair,1
2912,131637.71914588398,662.7052379119988,8134.872630802431,60,41,12,0.2632662332515812,0.8917537506392735,0,1,0,0,0,1,10969.809928823664,0.06179742921347169,193.52787635492788,0.017641862310556804,fair,1
2913,74966.4083400633,728.944328408572,29820.257394008928,36,48,7,0.0447138080016218,0.784843766835106,3,0,1,21,1,0,6247.200695005275,0.39778159383520456,1033.727185610734,0.16547046203778007,good,1
2914,20000.0,639.1366582345423,24722.13862833385,36,21,20,0.6780612723276878,0.5381983150412571,0,1,0,0,0,0,1666.6666666666667,1.2361069313548871,856.9995372233209,0.5141997220254726,fair,1
2915,85720.94916467022,722.5552148124814,5511.702272855497,60,61,11,0.1127478034164473,0.6211201040028732,0,1,0,0,0,0,7143.412430389185,0.06429819462455089,131.12289329859325,0.018355778076374302,good,0
2916,133337.93376780686,514.245514679716,20259.72939167428,36,56,6,0.4462562942506319,0.1148045233370625,2,1,1,20,3,0,11111.494480650572,0.15194272791719118,702.3089294158173,0.06320562284178823,poor,1
2917,122277.60865636168,653.0102958617325,4347.45120257451,36,23,8,0.0250303417223121,0.5897182798229369,1,1,0,0,0,0,10189.800721363474,0.03555394360676985,150.7055568581456,0.014789843389909806,fair,1
2918,129928.62866269697,761.6996157328093,33422.55726026632,36,38,15,0.0951398279212351,0.83125782612609,0,2,1,60,3,0,10827.385721891415,0.25723782051741795,1158.6018724140852,0.10700661286727343,excellent,1
2919,44407.19443855609,668.0320097676945,36141.08373156627,60,45,1,0.3234482599953004,0.5865170811770579,0,2,0,0,0,0,3700.599536546341,0.813856497526745,859.7930786589009,0.23233886021317002,fair,0
2920,102364.57187930336,621.9599454683683,19442.627061114545,60,27,16,0.475431663707196,0.4919895799550997,1,0,0,0,0,0,8530.380989941947,0.18993511821501233,462.53832071703823,0.05422246922009559,fair,1
2921,53340.16380789865,634.0209744503682,11473.54832645332,36,48,2,0.3936488378173652,0.4843631922383947,0,1,1,61,3,0,4445.013650658221,0.215101482769335,397.7336165735507,0.08947860405899437,fair,0
2922,81728.68198250774,468.038420585225,13357.306724044236,60,55,14,0.4802252173692814,0.8908981797774699,0,1,1,98,2,0,6810.723498542312,0.16343475019870804,317.7691060997832,0.04665717322412775,poor,1
2923,36811.42713780802,609.1738620711656,15462.57917724195,36,46,15,0.1318625351012704,0.532781863395518,0,0,0,0,0,0,3067.6189281506686,0.4200483485450284,536.0144362263204,0.17473305798602784,fair,1
2924,55666.32705351852,754.0068960758807,18931.727640754005,60,23,12,0.3290921606008953,0.5530720225891844,0,0,1,13,1,0,4638.8605877932105,0.34009299054727715,450.38407020315077,0.09708937390599988,excellent,0
2925,54712.59907909154,639.2178063172638,33704.69647406328,60,30,3,0.4581864027130946,0.845968195466262,0,2,1,33,1,0,4559.3832565909615,0.6160317192156116,801.8316484900489,0.17586405949863318,fair,1
2926,101956.65840427848,647.4818946599142,29556.01810309064,36,41,12,0.3912817700838879,0.2905223915294781,0,5,0,0,0,1,8496.38820035654,0.2898880619018058,1024.567260029957,0.12058856489942088,fair,0
2927,99021.57365008966,516.7731469074514,29710.045037340955,36,39,17,0.4896287447357277,0.3304740369169952,1,1,0,0,0,0,8251.797804174139,0.3000360824604409,1029.9066448363005,0.12480997100904682,poor,1
2928,83304.59187992463,565.8413544821207,21705.78270672848,60,39,5,0.186960930707927,0.4991044122506969,1,1,1,103,1,0,6942.049323327053,0.26055925869914437,516.3785866725149,0.07438417138048374,poor,1
2929,34487.35745833843,763.3034425019827,8463.882760582836,36,39,19,0.1271632901561173,0.3464365609109668,0,0,1,105,3,0,2873.946454861536,0.24541986931187731,293.4027560471125,0.10209054363163417,excellent,0
2930,65650.8169815084,723.2105856463093,12299.432903683715,60,21,2,0.1577399408506566,0.1867954588201129,1,1,1,71,2,0,5470.9014151257,0.18734622764802306,292.60238460365923,0.05348339557740924,good,1
2931,52616.50551171822,589.1792677992398,20607.212631524308,36,52,18,0.2965887847422884,0.3525430266731206,0,1,0,0,0,0,4384.708792643185,0.3916492064746342,714.3545287153471,0.16291949188301766,fair,1
2932,101090.27270083471,635.8599325898746,7988.9990315590785,60,50,7,0.139796633488964,0.855564262839954,1,0,1,50,4,0,8424.189391736227,0.07902836561854566,190.0575567618563,0.022560931135491062,fair,1
2933,110345.54558451554,677.9579359900852,23039.829505521066,36,48,14,0.1672839760977191,0.7598954646802648,2,0,1,68,3,1,9195.462132042961,0.20879709627848703,798.6818422458821,0.08685608517443617,good,1
2934,106691.5675809265,596.2710587490271,28051.235214103483,60,47,4,0.120747191405095,0.3822746021366339,2,0,0,0,0,1,8890.963965077208,0.26291895273319943,667.3363218450941,0.07505781424728125,fair,1
2935,52343.417417489385,539.7099281540479,25453.453919583248,36,39,13,0.1699948979104062,0.5273703405855434,0,2,0,0,0,0,4361.9514514574485,0.4862780302646473,882.3507770811369,0.20228349322504166,poor,1
2936,20000.0,668.8552728792395,25051.894729183325,60,35,13,0.4337493630519333,0.4808233167239936,0,3,0,0,0,1,1666.6666666666667,1.2525947363965364,595.9822858502243,0.35758937129558094,fair,0
2937,21991.14305609837,720.0825993521269,1337.1735004359944,60,30,10,0.1387327569501799,0.2389667176962687,0,4,0,0,0,1,1832.5952546748642,0.06080509307606806,31.811235356974105,0.0173585712712431,good,0
2938,117648.80934246624,721.4300123810967,33333.55796671096,60,61,17,0.3633449279336512,0.3685126200246593,0,1,0,0,0,0,9804.06744520552,0.28333102691584683,793.0022973224022,0.08088503079702077,good,0
2939,62962.35182040528,741.2666169879502,4326.146699679857,60,42,19,0.1387585051909793,0.4033813587790757,0,1,1,98,3,0,5246.86265170044,0.06871005568456386,102.9186345731805,0.01961527133175682,excellent,0
2940,52478.26145204663,571.2509916754124,18472.50786154177,36,22,3,0.4028736623909354,0.1257777264692429,2,2,0,0,0,0,4373.188454337219,0.3520030456433756,640.3544178233734,0.14642735486092728,poor,1
2941,124279.808803087,684.0531336878857,26185.43543786074,36,42,17,0.2394856479747824,0.4866517047610755,2,2,1,91,3,0,10356.650733590583,0.21069742293488,907.7251118767877,0.08764658914730426,good,1
2942,112954.7983646498,661.2084045039614,23585.97525984823,36,21,13,0.2788508726446339,0.6032112935109657,1,2,1,42,1,0,9412.899863720817,0.2088089713860342,817.6141306595729,0.08686102501992599,fair,1
2943,75733.4616575936,673.8945520151965,7221.636729540385,36,45,11,0.7391801545196461,0.5749859360831686,0,2,1,26,2,1,6311.121804799466,0.09535595721341143,250.33996565806612,0.03966647663621731,good,1
2944,66197.90726808079,665.1752856456104,9016.74377096304,36,44,2,0.5353004984781995,0.6382233513144528,0,1,1,119,3,1,5516.492272340066,0.13620889455480584,312.5678306050891,0.05666061241772372,fair,1
2945,71036.96361560625,633.7686273574739,22870.71622406781,60,35,12,0.2421841984274753,0.8323406754813703,0,0,0,0,0,0,5919.746967967188,0.321955149258679,544.0922485744492,0.09191140287358876,fair,1
2946,81814.88395162398,468.75466820490766,25108.45013769491,60,31,7,0.0494020447707973,0.6324492775548928,1,0,1,53,2,1,6817.906995968665,0.30689342726727203,597.3277338495193,0.08761159900173167,poor,1
2947,123001.41843958823,761.3280314399472,8927.96155387172,36,49,0,0.1600638688556789,0.4755587053711271,1,1,1,8,1,0,10250.11820329902,0.07258421623962066,309.49017134167417,0.030193814858824785,excellent,1
2948,87674.0227271168,703.0993115832562,23925.926389649765,36,41,3,0.322463271972329,0.3050105968980183,1,5,1,15,3,0,7306.168560593066,0.27289641384250973,829.3986273529358,0.1135203246901397,good,1
2949,96780.87099117423,576.0997148724445,4847.265203059358,36,21,1,0.6549585162302621,0.3145748288832733,1,2,0,0,0,1,8065.0725825978525,0.05008495122400078,168.03174265270036,0.02083449850091007,poor,1
2950,110078.10327210512,713.1192157094929,26243.8925730379,36,56,6,0.3034197963392853,0.6506363006534247,0,0,0,0,0,0,9173.175272675426,0.23841156226980478,909.7515440777953,0.0991752056333798,good,0
2951,39909.71996926743,648.6886635098971,11161.581782329697,60,31,3,0.3366809240693859,0.7851545568221093,0,1,0,0,0,1,3325.809997438953,0.27967076167522664,265.5330104268695,0.07984010227628868,fair,0
2952,97645.85677422128,650.6719378507589,20805.13457918205,36,26,18,0.2020742265415585,0.6953971376210155,0,2,1,12,1,1,8137.154731185106,0.21306725411888225,721.2155458829567,0.08863239911492815,fair,0
2953,66162.93736015166,626.2109778957677,19126.023077044945,36,58,6,0.4648316775427181,0.4693173180376011,1,1,0,0,0,1,5513.578113345971,0.28907457618825455,663.0086972801165,0.12025016849856739,fair,1
2954,20000.0,717.5851330856585,31606.57327911268,60,55,8,0.6565723402687329,0.6644666413113337,0,1,1,55,3,0,1666.6666666666667,1.5803286638766174,751.9174894517955,0.451150493400387,good,1
2955,20000.0,624.0123499938661,22421.30028700337,36,37,15,0.3873511986242037,0.4005555408257496,0,3,0,0,0,0,1666.6666666666667,1.1210650142941152,777.2403617171205,0.4663442167504657,fair,0
2956,44456.47165443943,603.221571973658,14008.981453594844,36,27,2,0.0435098704393094,0.6766266785808289,1,2,0,0,0,0,3704.705971203286,0.31511680823821714,485.6250829748701,0.13108329962446552,fair,1
2957,90936.69685777744,759.2221367424197,23595.927055441734,36,31,7,0.1935267834960738,0.8073905463102383,1,0,1,91,1,0,7578.058071481453,0.2594764035918927,817.9591123112978,0.10793782582395216,excellent,1
2958,78413.98696020889,667.4783013163293,41424.13239220978,60,37,4,0.2574932915206789,0.7312201247553112,0,0,0,0,0,0,6534.498913350741,0.5282747886891933,985.4763234220376,0.15081130723853722,fair,0
2959,80531.00121526992,669.6759527005454,27401.22921286835,60,57,10,0.1858027196203934,0.6234727273673919,0,1,0,0,0,0,6710.91676793916,0.34025690478230886,651.8727384866187,0.0971361679679518,fair,0
2960,133528.30448060075,728.4724884193665,19408.32986266305,36,58,17,0.3371156988733762,0.743967249196301,0,1,0,0,0,0,11127.35870671673,0.14534993114764952,672.7949373893131,0.060463130115751135,good,0
2961,36927.31155420563,633.2689309407676,11663.870286620238,36,44,11,0.0945189605884581,0.6030330837057605,1,2,0,0,0,1,3077.2759628504696,0.315860261562312,404.33117814532955,0.13139256371385247,fair,1
2962,74176.9993744883,647.2292779147181,13835.084993922845,36,50,8,0.4605714743263405,0.7209013145175304,0,0,0,0,0,1,6181.416614540692,0.18651448711060473,479.5969157639284,0.07758689400713978,fair,1
2963,84133.06568441447,701.4000688805985,26799.929216352302,36,39,1,0.2859215045573305,0.7090065346314636,0,1,0,0,0,1,7011.088807034539,0.3185421688609454,929.0267027994404,0.13250819212770462,good,0
2964,52911.80650384993,572.1035678275364,11141.974276783269,36,32,19,0.2180630258884584,0.5724950677661123,2,0,0,0,0,1,4409.317208654161,0.21057633471202664,386.2395135999178,0.0875962184698914,poor,1
2965,75849.80235248823,695.476933273775,20026.887610791357,36,24,9,0.528137005403503,0.5074646537452308,0,0,0,0,0,0,6320.816862707353,0.26403348445733094,694.237406904645,0.10983349492227709,good,1
2966,27001.51997746965,627.1001978573042,34376.18912339411,60,46,11,0.3706012827840852,0.4783491919428251,0,2,0,0,0,0,2250.1266647891375,1.2731205188006025,817.8063972428295,0.3634490491920899,fair,0
2967,117297.18651825083,739.8830814718604,21503.923930236542,36,53,10,0.0950687282978036,0.8484496447785874,1,1,0,0,0,0,9774.76554318757,0.18332855687640315,745.4392653383574,0.07626160054361841,good,1
2968,54551.56342408698,718.2664328794937,9208.682087025683,36,36,10,0.1053182204449428,0.5952413059612901,0,3,1,62,2,0,4545.963618673914,0.16880693253955079,319.2214235856166,0.07022084871161256,good,0
2969,135942.0049433551,709.0183849882521,41778.4785267261,60,56,2,0.4619566967787137,0.7655777418686891,1,1,1,13,1,1,11328.50041194626,0.3073257492695301,993.9061855747482,0.08773501781744279,good,1
2970,74025.77028247635,567.512894601181,37624.4829794591,36,37,9,0.3686646615879333,0.7308265968700282,1,2,1,64,2,1,6168.814190206363,0.5082619584420244,1304.26274953043,0.21142843812505407,poor,1
2971,105841.60696197549,672.7623223378326,25011.76558379093,36,43,8,0.1324438697116145,0.2549807895851162,0,3,0,0,0,0,8820.133913497957,0.23631316928644433,867.0395329747258,0.09830230939572733,good,0
2972,73400.91393026536,597.5913407710005,32757.55411339087,60,39,16,0.3582378031118484,0.7890980812214823,1,1,1,59,4,1,6116.742827522114,0.4462826463450571,779.2992182989882,0.12740428037372256,fair,1
2973,74077.6850321841,677.4195267916082,17330.20318865694,60,57,8,0.5925024615951967,0.431719775360205,1,1,0,0,0,0,6173.140419348675,0.23394633864292114,412.2839498679831,0.0667867441519654,good,1
2974,57479.12000333976,517.9304226177182,27244.5447766545,36,48,17,0.0989277631345092,0.473193344304744,0,2,0,0,0,0,4789.92666694498,0.47399029029319684,944.4394199251575,0.1971719997814392,poor,1
2975,78573.71788098833,572.141741213733,15764.60194819248,60,41,13,0.2694868187611781,0.2149021388627194,0,0,0,0,0,0,6547.809823415694,0.20063454260710556,375.0384394541537,0.05727692915815877,poor,1
2976,84539.96083242142,763.2323526188131,6445.849700450455,36,43,2,0.4176080542858797,0.6834489428662588,0,3,0,0,0,1,7044.996736035118,0.07624618744680327,223.44710113250494,0.0317171333746483,excellent,0
2977,51472.244732544605,705.8337223204593,45919.226108406765,36,28,18,0.2615227942185569,0.5810097537800094,1,1,1,46,2,1,4289.35372771205,0.8921162530625185,1591.8022350807362,0.3711053775830004,good,1
2978,71248.66752420347,655.2328906764233,5934.619333766961,36,21,8,0.2919787310946035,0.1802565767917059,0,2,1,14,4,0,5937.388960350289,0.08329446065314347,205.72516395510672,0.03464909664741257,fair,0
2979,56697.03401828659,616.3879674119644,22975.581310579077,36,36,14,0.3702319198482203,0.5921908676115817,1,0,1,60,4,0,4724.752834857216,0.4052342720919667,796.4546614117122,0.16857065101209906,fair,1
2980,143989.92208844516,604.1022257689035,22858.76685178171,36,40,5,0.1115774031220665,0.2039575962948419,1,3,0,0,0,0,11999.160174037097,0.15875254684548035,792.4052570039721,0.06603839314125351,fair,1
2981,72308.07690265145,694.0109028561968,25160.055841895184,36,48,15,0.2192929859293346,0.4125016923674611,0,0,1,50,1,0,6025.673075220954,0.3479563683517718,872.1800543705739,0.14474400508259372,good,0
2982,121356.96455089678,655.9457383285358,19103.157338081524,60,40,18,0.707057763716955,0.1632557127091474,1,0,0,0,0,0,10113.080379241399,0.1574129462500877,454.4623670338033,0.044938075239836596,fair,1
2983,69131.33007576935,788.2653028322094,19207.50156771893,36,36,0,0.0531092952438621,0.5102491101154318,2,0,0,0,0,1,5760.9441729807795,0.27784076404127156,665.8331709169253,0.11557709132543777,excellent,1
2984,82778.62924604723,667.0665395992755,21384.117333903265,60,21,15,0.3096471588849985,0.5027297344088302,0,0,0,0,0,0,6898.219103837269,0.2583289615739325,508.7261968533961,0.07374746860340516,fair,0
2985,35359.07785064192,684.1104344571173,24798.68481340785,36,48,15,0.3099151488627795,0.6816603673461727,1,1,1,15,1,0,2946.589820886827,0.7013385619799558,859.6530311694087,0.2917450623035602,good,1
2986,61587.82224396406,582.804757236124,19981.836385697698,36,45,6,0.2385603859270595,0.6786825753512525,0,1,0,0,0,1,5132.318520330338,0.3244446005286635,692.675694156527,0.1349635045599196,fair,1
2987,81316.0401236774,654.7510542376002,19316.388541751043,36,52,8,0.1951568499153385,0.3649766343223798,2,4,1,120,3,0,6776.336676973117,0.23754708803004043,669.6077669483633,0.09881559886552904,fair,1
2988,122580.114928796,692.389398354759,6788.900570606249,36,42,8,0.1232899771902735,0.6553377642031185,0,0,0,0,0,0,10215.009577399667,0.05538337579871241,235.33905115298694,0.023038554134166195,good,0
2989,81659.48333028813,653.9050002150769,40136.82469697378,60,56,9,0.4704459683855254,0.1932137885722813,0,0,0,0,0,0,6804.956944190678,0.49151455605151023,954.8513910130093,0.1403170363462533,fair,1
2990,116511.61083578996,646.0060026498037,25356.991493023663,36,35,8,0.199909541251948,0.1046239518606672,1,3,0,0,0,0,9709.300902982497,0.21763488901156694,879.006881305621,0.09053245851563585,fair,1
2991,94221.8733060876,702.8836737930726,22089.067613041552,60,42,18,0.0325657275942048,0.2504283255537311,0,2,0,0,0,0,7851.822775507299,0.23443672724537054,525.4968995612502,0.06692673975443511,good,0
2992,123822.04018394058,786.0376297092693,13755.3270566039,60,45,19,0.2553041833183727,0.3599430369217101,1,2,0,0,0,0,10318.503348661716,0.1110894880754585,327.23797343209884,0.03171370520927602,excellent,1
2993,73228.73348084834,690.147855921548,9963.858071501554,60,50,19,0.5345383294668876,0.4491715653362373,0,0,0,0,0,0,6102.394456737362,0.13606486959072367,237.03927281887823,0.03884364972807204,good,1
2994,146706.6813195541,760.0930398431196,28599.864480475364,36,47,9,0.2593679785256792,0.1390177324213524,0,0,1,72,2,0,12225.556776629508,0.19494588946487487,991.4219393756767,0.08109421578163166,excellent,0
2995,60438.11391257631,723.5121664263147,18401.376149154625,60,48,14,0.1330872533827878,0.9300458062887534,0,0,0,0,0,0,5036.509492714692,0.3044664195753649,437.76705669242153,0.08691873950376397,good,1
2996,52006.14497406993,755.9047362267495,26210.64584572895,36,45,0,0.17861806824068,0.759578023679434,0,2,1,111,3,1,4333.845414505828,0.5039913236847969,908.5990373975962,0.20965192578091724,excellent,0
2997,38698.41450932898,637.3196053657354,6478.498662988501,60,40,0,0.2206944155115894,0.2486171054405091,1,1,0,0,0,0,3224.8678757774146,0.16740992479832287,154.12289105413214,0.047792001701522716,fair,1
2998,144930.7401467421,665.5150753510919,35468.54843976632,36,53,15,0.2069782199485836,0.613046608342509,0,2,1,51,2,0,12077.561678895174,0.24472757403715562,1229.5267030023626,0.1018025604496879,fair,0
